specificationId,specificationCode,catalogcode,catalogname1,catalogname2,catalogname3,commonnamecode,commonname,matrialcode,matrial,characteristiccode,characteristic,separateCharges,paymentType,paymentStandard,isusing,specificationType
0d1b5fcc-94fb-11e9-80c2-0242c0a80002,C03111508003022,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,022,万向锁定加压/直形/非灭菌,0,,0,1,
0d1d68e1-94fb-11e9-80c2-0242c0a80002,C03111508003023,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,023,万向锁定加压/弧形/灭菌,0,,0,1,
0d207729-94fb-11e9-80c2-0242c0a80002,C03111508003024,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,024,万向锁定加压/弧形/非灭菌,0,,0,1,
0d2544a0-94fb-11e9-80c2-0242c0a80002,C03111508003025,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,025,万向锁定加压/管形/灭菌,0,,0,1,
0d29e49c-94fb-11e9-80c2-0242c0a80002,C03111508003026,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,026,万向锁定加压/管形/非灭菌,0,,0,1,
0d2e8a77-94fb-11e9-80c2-0242c0a80002,C03111508003027,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,027,万向锁定加压/钩形/灭菌,0,,0,1,
0d332ceb-94fb-11e9-80c2-0242c0a80002,C03111508003028,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,028,万向锁定加压/钩形/非灭菌,0,,0,1,
0d364095-94fb-11e9-80c2-0242c0a80002,C03111508003029,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,029,万向锁定加压/异形/灭菌,0,,0,1,
0d399986-94fb-11e9-80c2-0242c0a80002,C03111508003030,C031115,骨科材料,接骨板,通用接骨板,080,固定板,03,钛合金,030,万向锁定加压/异形/非灭菌,0,,0,1,
0d3c5bd3-94fb-11e9-80c2-0242c0a80002,C03111608001001,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,001,股骨/普通,0,,0,1,
0d40dfbf-94fb-11e9-80c2-0242c0a80002,C03111608001002,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,002,股骨/锁定加压,0,,0,1,
0d4493f7-94fb-11e9-80c2-0242c0a80002,C03111608001003,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,003,股骨/万向锁定加压,0,,0,1,
0d4730ef-94fb-11e9-80c2-0242c0a80002,C03111608001004,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,004,胫骨/普通,0,,0,1,
0d4a1c87-94fb-11e9-80c2-0242c0a80002,C03111608001005,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,005,胫骨/锁定加压,0,,0,1,
0d4c3da7-94fb-11e9-80c2-0242c0a80002,C03111608001006,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,006,胫骨/万向锁定加压,0,,0,1,
0d4ee6ed-94fb-11e9-80c2-0242c0a80002,C03111608001007,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,007,肱骨/普通,0,,0,1,
0d514959-94fb-11e9-80c2-0242c0a80002,C03111608001008,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,008,肱骨/锁定加压,0,,0,1,
0d53d87d-94fb-11e9-80c2-0242c0a80002,C03111608001009,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,009,肱骨/万向锁定加压,0,,0,1,
0d57035c-94fb-11e9-80c2-0242c0a80002,C03111608001010,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,010,尺骨/普通,0,,0,1,
0d598093-94fb-11e9-80c2-0242c0a80002,C03111608001011,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,011,尺骨/锁定加压,0,,0,1,
0d5c3297-94fb-11e9-80c2-0242c0a80002,C03111608001012,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,012,尺骨/万向锁定加压,0,,0,1,
0d5e5f52-94fb-11e9-80c2-0242c0a80002,C03111608001013,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,013,桡骨/普通,0,,0,1,
0d60058f-94fb-11e9-80c2-0242c0a80002,C03111608001014,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,014,桡骨/锁定加压,0,,0,1,
0d61ea8e-94fb-11e9-80c2-0242c0a80002,C03111608001015,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,015,桡骨/万向锁定加压,0,,0,1,
0d63d2c1-94fb-11e9-80c2-0242c0a80002,C03111608001016,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,016,手部/普通,0,,0,1,
0d664743-94fb-11e9-80c2-0242c0a80002,C03111608001017,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,017,手部/锁定加压,0,,0,1,
0d6850e8-94fb-11e9-80c2-0242c0a80002,C03111608001018,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,018,手部/万向锁定加压,0,,0,1,
0d6aa528-94fb-11e9-80c2-0242c0a80002,C03111608001019,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,019,足部/普通,0,,0,1,
0d6d1d61-94fb-11e9-80c2-0242c0a80002,C03111608001020,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,020,足部/锁定加压,0,,0,1,
0d6fbe02-94fb-11e9-80c2-0242c0a80002,C03111608001021,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,01,不锈钢,021,足部/万向锁定加压,0,,0,1,
0d71fb3a-94fb-11e9-80c2-0242c0a80002,C03111608002001,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,001,股骨/普通,0,,0,1,
0d751f3d-94fb-11e9-80c2-0242c0a80002,C03111608002002,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,002,股骨/锁定加压,0,,0,1,
0d772764-94fb-11e9-80c2-0242c0a80002,C03111608002003,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,003,股骨/万向锁定加压,0,,0,1,
0d7a5cb2-94fb-11e9-80c2-0242c0a80002,C03111608002004,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,004,胫骨/普通,0,,0,1,
0d7ca58d-94fb-11e9-80c2-0242c0a80002,C03111608002005,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,005,胫骨/锁定加压,0,,0,1,
0d7eb8a2-94fb-11e9-80c2-0242c0a80002,C03111608002006,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,006,胫骨/万向锁定加压,0,,0,1,
0d80c05e-94fb-11e9-80c2-0242c0a80002,C03111608002007,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,007,肱骨/普通,0,,0,1,
0d835d4d-94fb-11e9-80c2-0242c0a80002,C03111608002008,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,008,肱骨/锁定加压,0,,0,1,
0d87734d-94fb-11e9-80c2-0242c0a80002,C03111608002009,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,009,肱骨/万向锁定加压,0,,0,1,
0d8a5e55-94fb-11e9-80c2-0242c0a80002,C03111608002010,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,010,尺骨/普通,0,,0,1,
0d8e27d5-94fb-11e9-80c2-0242c0a80002,C03111608002011,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,011,尺骨/锁定加压,0,,0,1,
0d92f460-94fb-11e9-80c2-0242c0a80002,C03111608002012,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,012,尺骨/万向锁定加压,0,,0,1,
0d97264d-94fb-11e9-80c2-0242c0a80002,C03111608002013,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,013,桡骨/普通,0,,0,1,
0d9a264c-94fb-11e9-80c2-0242c0a80002,C03111608002014,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,014,桡骨/锁定加压,0,,0,1,
0d9c3d88-94fb-11e9-80c2-0242c0a80002,C03111608002015,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,015,桡骨/万向锁定加压,0,,0,1,
0da0762d-94fb-11e9-80c2-0242c0a80002,C03111608002016,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,016,手部/普通,0,,0,1,
0da4d0ef-94fb-11e9-80c2-0242c0a80002,C03111608002017,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,017,手部/锁定加压,0,,0,1,
0da76f30-94fb-11e9-80c2-0242c0a80002,C03111608002018,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,018,手部/万向锁定加压,0,,0,1,
0daa7d38-94fb-11e9-80c2-0242c0a80002,C03111608002019,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,019,足部/普通,0,,0,1,
0dac9020-94fb-11e9-80c2-0242c0a80002,C03111608002020,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,020,足部/锁定加压,0,,0,1,
0dae521c-94fb-11e9-80c2-0242c0a80002,C03111608002021,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,02,纯钛,021,足部/万向锁定加压,0,,0,1,
0db0a222-94fb-11e9-80c2-0242c0a80002,C03111608003001,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,001,股骨/普通,0,,0,1,
0db38b4d-94fb-11e9-80c2-0242c0a80002,C03111608003002,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,002,股骨/锁定加压,0,,0,1,
0db672d5-94fb-11e9-80c2-0242c0a80002,C03111608003003,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,003,股骨/万向锁定加压,0,,0,1,
0db8a102-94fb-11e9-80c2-0242c0a80002,C03111608003004,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,004,胫骨/普通,0,,0,1,
0dbd48f9-94fb-11e9-80c2-0242c0a80002,C03111608003005,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,005,胫骨/锁定加压,0,,0,1,
0dbf778b-94fb-11e9-80c2-0242c0a80002,C03111608003006,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,006,胫骨/万向锁定加压,0,,0,1,
0dc1efe1-94fb-11e9-80c2-0242c0a80002,C03111608003007,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,007,肱骨/普通,0,,0,1,
0dc3d3f6-94fb-11e9-80c2-0242c0a80002,C03111608003008,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,008,肱骨/锁定加压,0,,0,1,
0dc5de9f-94fb-11e9-80c2-0242c0a80002,C03111608003009,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,009,肱骨/万向锁定加压,0,,0,1,
0dc7be10-94fb-11e9-80c2-0242c0a80002,C03111608003010,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,010,尺骨/普通,0,,0,1,
0dca3842-94fb-11e9-80c2-0242c0a80002,C03111608003011,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,011,尺骨/锁定加压,0,,0,1,
0dcc3eea-94fb-11e9-80c2-0242c0a80002,C03111608003012,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,012,尺骨/万向锁定加压,0,,0,1,
0dce1f56-94fb-11e9-80c2-0242c0a80002,C03111608003013,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,013,桡骨/普通,0,,0,1,
0dd049d2-94fb-11e9-80c2-0242c0a80002,C03111608003014,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,014,桡骨/锁定加压,0,,0,1,
0dd2c618-94fb-11e9-80c2-0242c0a80002,C03111608003015,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,015,桡骨/万向锁定加压,0,,0,1,
0dd640f7-94fb-11e9-80c2-0242c0a80002,C03111608003016,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,016,手部/普通,0,,0,1,
0dda2f6c-94fb-11e9-80c2-0242c0a80002,C03111608003017,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,017,手部/锁定加压,0,,0,1,
0dde710b-94fb-11e9-80c2-0242c0a80002,C03111608003018,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,018,手部/万向锁定加压,0,,0,1,
0de0c8b3-94fb-11e9-80c2-0242c0a80002,C03111608003019,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,019,足部/普通,0,,0,1,
0de359e0-94fb-11e9-80c2-0242c0a80002,C03111608003020,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,020,足部/锁定加压,0,,0,1,
0de586b6-94fb-11e9-80c2-0242c0a80002,C03111608003021,C031116,骨科材料,接骨板,小儿接骨板,080,固定板,03,钛合金,021,足部/万向锁定加压,0,,0,1,
0de7b3e8-94fb-11e9-80c2-0242c0a80002,C03111708001001,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,001,肩部/成人,0,,0,1,
0de99874-94fb-11e9-80c2-0242c0a80002,C03111708001002,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,002,肩部/小儿,0,,0,1,
0deba16a-94fb-11e9-80c2-0242c0a80002,C03111708001003,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,003,肘部/成人,0,,0,1,
0df1bc9d-94fb-11e9-80c2-0242c0a80002,C03111708001004,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,004,肘部/小儿,0,,0,1,
0df4dc89-94fb-11e9-80c2-0242c0a80002,C03111708001005,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,005,前臂/成人,0,,0,1,
0df80867-94fb-11e9-80c2-0242c0a80002,C03111708001006,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,006,前臂/小儿,0,,0,1,
0dfb4644-94fb-11e9-80c2-0242c0a80002,C03111708001007,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,007,掌指骨/成人,0,,0,1,
0dfdd9e0-94fb-11e9-80c2-0242c0a80002,C03111708001008,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,008,掌指骨/小儿,0,,0,1,
0dffe3a5-94fb-11e9-80c2-0242c0a80002,C03111708001009,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,009,髋部/成人,0,,0,1,
0e025de7-94fb-11e9-80c2-0242c0a80002,C03111708001010,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,010,髋部/小儿,0,,0,1,
0e04190a-94fb-11e9-80c2-0242c0a80002,C03111708001011,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,011,膝部/成人,0,,0,1,
0e072910-94fb-11e9-80c2-0242c0a80002,C03111708001012,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,012,膝部/小儿,0,,0,1,
0e0b85fb-94fb-11e9-80c2-0242c0a80002,C03111708001013,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,013,踝部/成人,0,,0,1,
0e0ee0ee-94fb-11e9-80c2-0242c0a80002,C03111708001014,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,014,踝部/小儿,0,,0,1,
0e13ce40-94fb-11e9-80c2-0242c0a80002,C03111708001015,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,015,前中足/成人,0,,0,1,
0e189c7d-94fb-11e9-80c2-0242c0a80002,C03111708001016,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,016,前中足/小儿,0,,0,1,
0e1a7d4e-94fb-11e9-80c2-0242c0a80002,C03111708001017,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,017,后足/成人,0,,0,1,
0e1db078-94fb-11e9-80c2-0242c0a80002,C03111708001018,C031117,骨科材料,接骨板,矫形板,080,固定板,01,不锈钢,018,后足/小儿,0,,0,1,
0e1fb7ff-94fb-11e9-80c2-0242c0a80002,C03111708002001,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,001,肩部/成人,0,,0,1,
0e22c67a-94fb-11e9-80c2-0242c0a80002,C03111708002002,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,002,肩部/小儿,0,,0,1,
0e2645c2-94fb-11e9-80c2-0242c0a80002,C03111708002003,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,003,肘部/成人,0,,0,1,
0e28e506-94fb-11e9-80c2-0242c0a80002,C03111708002004,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,004,肘部/小儿,0,,0,1,
0e2c8809-94fb-11e9-80c2-0242c0a80002,C03111708002005,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,005,前臂/成人,0,,0,1,
0e31819c-94fb-11e9-80c2-0242c0a80002,C03111708002006,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,006,前臂/小儿,0,,0,1,
0e376f11-94fb-11e9-80c2-0242c0a80002,C03111708002007,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,007,掌指骨/成人,0,,0,1,
0e5935a0-94fb-11e9-80c2-0242c0a80002,C03111708002008,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,008,掌指骨/小儿,0,,0,1,
0e5afee6-94fb-11e9-80c2-0242c0a80002,C03111708002009,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,009,髋部/成人,0,,0,1,
0e5cfdb6-94fb-11e9-80c2-0242c0a80002,C03111708002010,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,010,髋部/小儿,0,,0,1,
0e5f4c30-94fb-11e9-80c2-0242c0a80002,C03111708002011,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,011,膝部/成人,0,,0,1,
0e63f2b6-94fb-11e9-80c2-0242c0a80002,C03111708002012,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,012,膝部/小儿,0,,0,1,
0e669076-94fb-11e9-80c2-0242c0a80002,C03111708002013,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,013,踝部/成人,0,,0,1,
0e68981d-94fb-11e9-80c2-0242c0a80002,C03111708002014,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,014,踝部/小儿,0,,0,1,
0e6b0f87-94fb-11e9-80c2-0242c0a80002,C03111708002015,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,015,前中足/成人,0,,0,1,
0e6eb5d8-94fb-11e9-80c2-0242c0a80002,C03111708002016,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,016,前中足/小儿,0,,0,1,
0e7341dc-94fb-11e9-80c2-0242c0a80002,C03111708002017,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,017,后足/成人,0,,0,1,
0e791a26-94fb-11e9-80c2-0242c0a80002,C03111708002018,C031117,骨科材料,接骨板,矫形板,080,固定板,02,纯钛,018,后足/小儿,0,,0,1,
0e7c7d8a-94fb-11e9-80c2-0242c0a80002,C03111708003001,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,001,肩部/成人,0,,0,1,
0e802600-94fb-11e9-80c2-0242c0a80002,C03111708003002,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,002,肩部/小儿,0,,0,1,
0e82c262-94fb-11e9-80c2-0242c0a80002,C03111708003003,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,003,肘部/成人,0,,0,1,
0e869275-94fb-11e9-80c2-0242c0a80002,C03111708003004,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,004,肘部/小儿,0,,0,1,
0e88dd6e-94fb-11e9-80c2-0242c0a80002,C03111708003005,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,005,前臂/成人,0,,0,1,
0e8b34bd-94fb-11e9-80c2-0242c0a80002,C03111708003006,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,006,前臂/小儿,0,,0,1,
0e8d1b10-94fb-11e9-80c2-0242c0a80002,C03111708003007,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,007,掌指骨/成人,0,,0,1,
0e90508f-94fb-11e9-80c2-0242c0a80002,C03111708003008,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,008,掌指骨/小儿,0,,0,1,
0e92191c-94fb-11e9-80c2-0242c0a80002,C03111708003009,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,009,髋部/成人,0,,0,1,
0e95279a-94fb-11e9-80c2-0242c0a80002,C03111708003010,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,010,髋部/小儿,0,,0,1,
0e97116a-94fb-11e9-80c2-0242c0a80002,C03111708003011,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,011,膝部/成人,0,,0,1,
0e9a61d8-94fb-11e9-80c2-0242c0a80002,C03111708003012,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,012,膝部/小儿,0,,0,1,
0e9ebc05-94fb-11e9-80c2-0242c0a80002,C03111708003013,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,013,踝部/成人,0,,0,1,
0ea0c408-94fb-11e9-80c2-0242c0a80002,C03111708003014,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,014,踝部/小儿,0,,0,1,
0ea3a894-94fb-11e9-80c2-0242c0a80002,C03111708003015,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,015,前中足/成人,0,,0,1,
0ea706b4-94fb-11e9-80c2-0242c0a80002,C03111708003016,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,016,前中足/小儿,0,,0,1,
0eab51ad-94fb-11e9-80c2-0242c0a80002,C03111708003017,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,017,后足/成人,0,,0,1,
0eadc9e2-94fb-11e9-80c2-0242c0a80002,C03111708003018,C031117,骨科材料,接骨板,矫形板,080,固定板,03,钛合金,018,后足/小儿,0,,0,1,
0eafebca-94fb-11e9-80c2-0242c0a80002,C03111808000000,C031118,骨科材料,接骨板,异形接骨板,080,固定板,00,无,000,常规,0,,0,1,
0eb385d7-94fb-11e9-80c2-0242c0a80002,C03111908001001,C031119,骨科材料,接骨板,其他接骨板,080,固定板,01,不锈钢,001,普通,0,,0,1,
0eb5dc9d-94fb-11e9-80c2-0242c0a80002,C03111908001002,C031119,骨科材料,接骨板,其他接骨板,080,固定板,01,不锈钢,002,锁定加压,0,,0,1,
0eb7be67-94fb-11e9-80c2-0242c0a80002,C03111908001003,C031119,骨科材料,接骨板,其他接骨板,080,固定板,01,不锈钢,003,万向锁定加压,0,,0,1,
0ebf04ba-94fb-11e9-80c2-0242c0a80002,C03111908002001,C031119,骨科材料,接骨板,其他接骨板,080,固定板,02,纯钛,001,普通,0,,0,1,
0ec17c61-94fb-11e9-80c2-0242c0a80002,C03111908002002,C031119,骨科材料,接骨板,其他接骨板,080,固定板,02,纯钛,002,锁定加压,0,,0,1,
0ec3aad0-94fb-11e9-80c2-0242c0a80002,C03111908002003,C031119,骨科材料,接骨板,其他接骨板,080,固定板,02,纯钛,003,万向锁定加压,0,,0,1,
0ec7749e-94fb-11e9-80c2-0242c0a80002,C03111908003001,C031119,骨科材料,接骨板,其他接骨板,080,固定板,03,钛合金,001,普通,0,,0,1,
0ecc4197-94fb-11e9-80c2-0242c0a80002,C03111908003002,C031119,骨科材料,接骨板,其他接骨板,080,固定板,03,钛合金,002,锁定加压,0,,0,1,
0ece49ed-94fb-11e9-80c2-0242c0a80002,C03111908003003,C031119,骨科材料,接骨板,其他接骨板,080,固定板,03,钛合金,003,万向锁定加压,0,,0,1,
0ed09bfc-94fb-11e9-80c2-0242c0a80002,C03112008001001,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,001,肩/普通,0,,0,1,
0ed38344-94fb-11e9-80c2-0242c0a80002,C03112008001002,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,002,肩/锁定加压,0,,0,1,
0ed5b361-94fb-11e9-80c2-0242c0a80002,C03112008001003,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,003,肩/万向锁定加压,0,,0,1,
0edaf13a-94fb-11e9-80c2-0242c0a80002,C03112008001004,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,004,肘/普通,0,,0,1,
0ee01bbd-94fb-11e9-80c2-0242c0a80002,C03112008001005,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,005,肘/锁定加压,0,,0,1,
0ee22b1d-94fb-11e9-80c2-0242c0a80002,C03112008001006,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,006,肘/万向锁定加压,0,,0,1,
0ee558fe-94fb-11e9-80c2-0242c0a80002,C03112008001007,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,007,腕/普通,0,,0,1,
0ee7faf0-94fb-11e9-80c2-0242c0a80002,C03112008001008,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,008,腕/锁定加压,0,,0,1,
0eea62ff-94fb-11e9-80c2-0242c0a80002,C03112008001009,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,009,腕/万向锁定加压,0,,0,1,
0eee6396-94fb-11e9-80c2-0242c0a80002,C03112008001010,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,010,髋/普通,0,,0,1,
0ef326f5-94fb-11e9-80c2-0242c0a80002,C03112008001011,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,011,髋/锁定加压,0,,0,1,
0ef55136-94fb-11e9-80c2-0242c0a80002,C03112008001012,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,012,髋/万向锁定加压,0,,0,1,
0ef84be1-94fb-11e9-80c2-0242c0a80002,C03112008001013,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,013,膝/普通,0,,0,1,
0f0b9a66-94fb-11e9-80c2-0242c0a80002,C03112008001014,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,014,膝/锁定加压,0,,0,1,
0f0fc338-94fb-11e9-80c2-0242c0a80002,C03112008001015,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,015,膝/万向锁定加压,0,,0,1,
0f11c762-94fb-11e9-80c2-0242c0a80002,C03112008001016,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,016,踝/普通,0,,0,1,
0f13d03f-94fb-11e9-80c2-0242c0a80002,C03112008001017,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,017,踝/锁定加压,0,,0,1,
0f15b238-94fb-11e9-80c2-0242c0a80002,C03112008001018,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,018,踝/万向锁定加压,0,,0,1,
0f19c3af-94fb-11e9-80c2-0242c0a80002,C03112008001019,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,019,足/普通,0,,0,1,
0f1c1469-94fb-11e9-80c2-0242c0a80002,C03112008001020,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,020,足/锁定加压,0,,0,1,
0f1e42f6-94fb-11e9-80c2-0242c0a80002,C03112008001021,C031120,骨科材料,接骨板,关节融合板,080,固定板,01,不锈钢,021,足/万向锁定加压,0,,0,1,
